Snap Time,INST,DBINST,DG,FG,DSK,Reads/s,Kby Read/s,ms/Read,By/Read,Writes/s,Kby Write/s,ms/Write,By/Write 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_03,ORCL:PVL_DATA_QA_ORC01_03,173,39272,5.8,232454,2,16,4.0,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_04,ORCL:PVL_DATA_QA_ORC01_04,170,38984,5.8,234821,1,16,0.0,16384 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_05,ORCL:PVL_DATA_QA_ORC01_05,188,40936,5.6,222971,2,16,1.0,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_06,ORCL:PVL_DATA_QA_ORC01_06,156,34904,5.8,229113,2,24,1.0,12288 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_07,ORCL:PVL_DATA_QA_ORC01_07,141,29800,6.0,216420,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_08,ORCL:PVL_DATA_QA_ORC01_08,209,44240,6.0,216755,3,24,2.3,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_09,ORCL:PVL_DATA_QA_ORC01_09,203,41080,5.8,207221,4,40,1.2,10240 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_10,ORCL:PVL_DATA_QA_ORC01_10,206,44000,5.7,218718,5,40,1.4,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_11,ORCL:PVL_DATA_QA_ORC01_11,210,46072,5.9,224656,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_12,ORCL:PVL_DATA_QA_ORC01_12,193,43752,6.1,232135,4,32,1.5,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_13,ORCL:PVL_DATA_QA_ORC01_13,130,30568,6.1,240782,4,32,1.0,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_14,ORCL:PVL_DATA_QA_ORC01_14,194,43136,5.8,227687,2,16,0.5,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_DATA,PVL_DATA_LS_ORC_15,ORCL:PVL_DATA_QA_ORC01_15,194,45056,6.3,237821,4,32,1.0,8192 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_FRA,PVL_FRA_LS_ORC_01,ORCL:PVL_FRA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_FRA,PVL_FRA_LS_ORC_02,ORCL:PVL_FRA_QA_ORC01_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,PVL01QA2,PVL01QA_FRA,PVL_FRA_LS_ORC_03,ORCL:PVL_FRA_QA_ORC01_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_CTLLOG1,BRD_CTLLOG_QA_ORC02_01,ORCL:BRD_CTLLOG_QA_ORC02_01,6,96,1.2,16384,1,16,1.0,16384 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_CTLLOG2,BRD_CTLLOG_QA_ORC02_02,ORCL:BRD_CTLLOG_QA_ORC02_02,0,0,0.0,0,1,16,2.0,16384 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_DATA,BRD_DATA_QA_ORC02_01,ORCL:BRD_DATA_QA_ORC02_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_DATA,BRD_DATA_QA_ORC02_02,ORCL:BRD_DATA_QA_ORC02_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_DATA,BRD_DATA_QA_ORC02_03,ORCL:BRD_DATA_QA_ORC02_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_DATA,BRD_DATA_QA_ORC02_04,ORCL:BRD_DATA_QA_ORC02_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_DATA,BRD_DATA_QA_ORC02_05,ORCL:BRD_DATA_QA_ORC02_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brd02qa2,BRD02_FRA,BRD_FRA_QA_ORC02_01,ORCL:BRD_FRA_QA_ORC02_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_CTLLOG,BRD_CTLLOG_QA_01,ORCL:BRD_CTLLOG_QA_01,0,0,0.0,0,1,16,1.0,16384 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_01,ORCL:BRD_DATA_QA_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_02,ORCL:BRD_DATA_QA_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_03,ORCL:BRD_DATA_QA_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_04,ORCL:BRD_DATA_QA_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_05,ORCL:BRD_DATA_QA_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_06,ORCL:BRD_DATA_QA_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_07,ORCL:BRD_DATA_QA_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_08,ORCL:BRD_DATA_QA_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_09,ORCL:BRD_DATA_QA_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_DATA_QA_10,ORCL:BRD_DATA_QA_10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_QA_DB_DATA11,ORCL:BRD_QA_DB_DATA11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_DATA,BRD_QA_DB_DATA12,ORCL:BRD_QA_DB_DATA12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,brdqa2,BRD_FRA,BRD_FRA_QA_01,ORCL:BRD_FRA_QA_01,7,112,0.1,16384,1,16,1.0,16384 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_CTLLOG1,BVM_CTLLOG1_LS_ORC01_01,ORCL:BVM_CTLLOG1_LS_ORC01_01,7,112,0.3,16384,10,25,0.9,2560 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_CTLLOG2,BVM_CTLLOG2_LS_ORC01_01,ORCL:BVM_CTLLOG2_LS_ORC01_01,0,0,0.0,0,10,25,2.2,2560 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_01,ORCL:BVM_DATA_LS_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_02,ORCL:BVM_DATA_LS_ORC01_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_03,ORCL:BVM_DATA_LS_ORC01_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_04,ORCL:BVM_DATA_LS_ORC01_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_05,ORCL:BVM_DATA_LS_ORC01_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_06,ORCL:BVM_DATA_LS_ORC01_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_07,ORCL:BVM_DATA_LS_ORC01_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_08,ORCL:BVM_DATA_LS_ORC01_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_09,ORCL:BVM_DATA_LS_ORC01_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_10,ORCL:BVM_DATA_LS_ORC01_10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_11,ORCL:BVM_DATA_LS_ORC01_11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_12,ORCL:BVM_DATA_LS_ORC01_12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_13,ORCL:BVM_DATA_LS_ORC01_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_14,ORCL:BVM_DATA_LS_ORC01_14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_DATA,BVM_DATA_LS_ORC01_15,ORCL:BVM_DATA_LS_ORC01_15,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,bvmqa2,EVB_FRA,BVM_FRA_LS_ORC01_01,ORCL:BVM_FRA_LS_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_CTLLOG,MSA_CTLLOG_QA_01,ORCL:MSA_CTLLOG_QA_01,0,0,0.0,0,4,19,0.8,4864 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_01,ORCL:MSA_DATA_QA_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_02,ORCL:MSA_DATA_QA_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_03,ORCL:MSA_DATA_QA_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_04,ORCL:MSA_DATA_QA_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_05,ORCL:MSA_DATA_QA_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_06,ORCL:MSA_DATA_QA_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_07,ORCL:MSA_DATA_QA_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_08,ORCL:MSA_DATA_QA_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_09,ORCL:MSA_DATA_QA_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_11,ORCL:MSA_DATA_QA_11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_12,ORCL:MSA_DATA_QA_12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_13,ORCL:MSA_DATA_QA_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_14,ORCL:MSA_DATA_QA_14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_15,ORCL:MSA_DATA_QA_15,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_16,ORCL:MSA_DATA_QA_16,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_17,ORCL:MSA_DATA_QA_17,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_18,ORCL:MSA_DATA_QA_18,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_19,ORCL:MSA_DATA_QA_19,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_20,ORCL:MSA_DATA_QA_20,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_21,ORCL:MSA_DATA_QA_21,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_22,ORCL:MSA_DATA_QA_22,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_23,ORCL:MSA_DATA_QA_23,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_24,ORCL:MSA_DATA_QA_24,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_25,ORCL:MSA_DATA_QA_25,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_26,ORCL:MSA_DATA_QA_26,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_27,ORCL:MSA_DATA_QA_27,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_DATA,MSA_DATA_QA_28,ORCL:MSA_DATA_QA_28,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_FRA,MSA_FRA_QA_01,ORCL:MSA_FRA_QA_01,2,32,0.0,16384,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,msaqa2,MSA_FRA,MSA_FRA_QA_02,ORCL:MSA_FRA_QA_02,5,80,2.6,16384,4,19,0.2,4864 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_CTLLOG1,PVL_CTLLOG_LS1_ORC_01,ORCL:PVL_CTLLOG_QA_ORC_01,0,0,0.0,0,1440,6102,0.9,4339 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_CTLLOG2,PVL_CTLLOG_LS2_ORC_01,ORCL:PVL_CTLLOG_QA_ORC_02,13,208,0.5,16384,1440,6102,1933.0,4339 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_01,ORCL:PVL_DATA_QA_ORC_01,59,472,2.4,8192,47,824,2.0,17953 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_02,ORCL:PVL_DATA_QA_ORC_02,32,256,4.3,8192,46,752,1.5,16740 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_03,ORCL:PVL_DATA_QA_ORC_03,33,264,3.5,8192,41,504,1.3,12588 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_04,ORCL:PVL_DATA_QA_ORC_04,24,192,4.2,8192,59,632,1.3,10969 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_05,ORCL:PVL_DATA_QA_ORC_05,53,424,1.9,8192,54,760,1.6,14412 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_06,ORCL:PVL_DATA_QA_ORC_06,48,384,2.1,8192,69,1496,1.6,22202 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_07,ORCL:PVL_DATA_QA_ORC_07,41,328,3.2,8192,48,728,1.5,15531 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_08,ORCL:PVL_DATA_QA_ORC_08,64,512,3.0,8192,63,1264,1.6,20545 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_09,ORCL:PVL_DATA_QA_ORC_09,58,464,2.4,8192,46,808,2.2,17987 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_10,ORCL:PVL_DATA_QA_ORC_10,88,704,1.9,8192,50,864,1.6,17695 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_11,ORCL:PVL_DATA_QA_ORC_11,28,224,2.6,8192,62,1064,2.0,17573 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_12,ORCL:PVL_DATA_QA_ORC_12,35,280,2.2,8192,51,792,1.8,15902 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_13,ORCL:PVL_DATA_QA_ORC_13,66,528,1.8,8192,62,1128,1.2,18630 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_14,ORCL:PVL_DATA_QA_ORC_14,70,560,2.3,8192,50,920,2.1,18842 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_DATA,PVL_DATA_LS_ORC_15,ORCL:PVL_DATA_QA_ORC_15,46,368,2.1,8192,58,584,1.5,10311 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_FRA,PVL_FRA_LS_ORC_01,ORCL:PVL_FRA_QA_ORC_01,0,0,0.0,0,34,1688,1.5,50839 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_FRA,PVL_FRA_LS_ORC_02,ORCL:PVL_FRA_QA_ORC_02,0,0,0.0,0,15,1024,1.4,69905 
2016/07/26 16:46:51,+ASM2,pvlqa2,PVLQA_FRA,PVL_FRA_LS_ORC_03,ORCL:PVL_FRA_QA_ORC_03,0,0,0.0,0,28,1152,1.1,42130 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA1,ORCL:TOTEMDATA1,0,0,0.0,0,1,8,0.0,8192 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA10,ORCL:TOTEMDATA10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA11,ORCL:TOTEMDATA11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA12,ORCL:TOTEMDATA12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA13,ORCL:TOTEMDATA13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA14,ORCL:TOTEMDATA14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA17,ORCL:TOTEMDATA17,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA18,ORCL:TOTEMDATA18,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA19,ORCL:TOTEMDATA19,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA2,ORCL:TOTEMDATA2,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA20,ORCL:TOTEMDATA20,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA3,ORCL:TOTEMDATA3,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA4,ORCL:TOTEMDATA4,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA5,ORCL:TOTEMDATA5,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA6,ORCL:TOTEMDATA6,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA7,ORCL:TOTEMDATA7,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA8,ORCL:TOTEMDATA8,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMDATA,TOTEMDATA9,ORCL:TOTEMDATA9,0,0,0.0,0,1,8,1.0,8192 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMFRA,TOTEMFRA1,ORCL:TOTEMFRA1,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMFRA,TOTEMFRA2,ORCL:TOTEMFRA2,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMFRA,TOTEMFRA3,ORCL:TOTEMFRA3,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMFRA,TOTEMFRA4,ORCL:TOTEMFRA4,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMLOGCTRL1,TOTEMLOG1,ORCL:TOTEMLOG1,13,208,0.8,16384,31,60,0.4,1965 
2016/07/26 16:46:51,+ASM2,totemqa2,TOTEMLOGCTRL2,TOTEMLOG2,ORCL:TOTEMLOG2,0,0,0.0,0,31,60,1.1,1965 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_ARCHIVE_DATA,WHS_ARCH_LS_ORC_01,ORCL:WHS_ARCH_LS_ORC_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_CTLLOG_01,WHS_CTLLOG_LS_ORC_01,ORCL:WHS_CTLLOG_LS_ORC_01,12,192,0.8,16384,10,52,0.6,5274 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_CTLLOG_02,WHS_CTLLOG_LS_ORC_02,ORCL:WHS_CTLLOG_LS_ORC_02,0,0,0.0,0,10,52,1.4,5274 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_01,ORCL:WHS_DATA_LS_ORC_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_02,ORCL:WHS_DATA_LS_ORC_02,0,0,0.0,0,1,8,0.0,8192 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_03,ORCL:WHS_DATA_LS_ORC_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_04,ORCL:WHS_DATA_LS_ORC_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_05,ORCL:WHS_DATA_LS_ORC_05,0,0,0.0,0,1,8,4.0,8192 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_06,ORCL:WHS_DATA_LS_ORC_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_07,ORCL:WHS_DATA_LS_ORC_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_08,ORCL:WHS_DATA_LS_ORC_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_09,ORCL:WHS_DATA_LS_ORC_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_10,ORCL:WHS_DATA_LS_ORC_10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_11,ORCL:WHS_DATA_LS_ORC_11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_12,ORCL:WHS_DATA_LS_ORC_12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_13,ORCL:WHS_DATA_LS_ORC_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_14,ORCL:WHS_DATA_LS_ORC_14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_15,ORCL:WHS_DATA_LS_ORC_15,0,0,0.0,0,2,16,1.0,8192 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_DATA,WHS_DATA_LS_ORC_16,ORCL:WHS_DATA_LS_ORC_16,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_FRA,WHS_FRA_LS_ORC_01,ORCL:WHS_FRA_LS_ORC_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:51,+ASM2,whqa2,WHQA_FRA,WHS_FRA_LS_ORC_02,ORCL:WHS_FRA_LS_ORC_02,0,0,0.0,0,0,0,0.0,0 
